date,k,strike,forward,tau_years,rate,fitted_iv
2019-07-01 00:30:00+00:00,-0.5688590166887608,6288.518603182942,11107.1,0.06934931506849315,0.0,1.0885331809381387
2019-07-01 00:30:00+00:00,-0.5465294442640108,6430.518027852736,11107.1,0.06934931506849315,0.0,1.0697716810204136
2019-07-01 00:30:00+00:00,-0.5241998718392609,6575.723905087741,11107.1,0.06934931506849315,0.0,1.0543332835142327
2019-07-01 00:30:00+00:00,-0.5018702994145109,6724.208638970415,11107.1,0.06934931506849315,0.0,1.0416051091745642
2019-07-01 00:30:00+00:00,-0.4795407269897609,6876.046268521224,11107.1,0.06934931506849315,0.0,1.0311124974970964
2019-07-01 00:30:00+00:00,-0.457211154565011,7031.312504616748,11107.1,0.06934931506849315,0.0,1.0224827803191683
2019-07-01 00:30:00+00:00,-0.434881582140261,7190.084767741443,11107.1,0.06934931506849315,0.0,1.0154196604666441
2019-07-01 00:30:00+00:00,-0.41255200971551104,7352.4422265918565,11107.1,0.06934931506849315,0.0,1.009684827680321
2019-07-01 00:30:00+00:00,-0.3902224372907611,7518.465837552552,11107.1,0.06934931506849315,0.0,1.00508457745477
2019-07-01 00:30:00+00:00,-0.36789286486601114,7688.238385063438,11107.1,0.06934931506849315,0.0,1.001459936079573
2019-07-01 00:30:00+00:00,-0.34556329244126116,7861.844522898613,11107.1,0.06934931506849315,0.0,0.9986792771499562
2019-07-01 00:30:00+00:00,-0.3232337200165112,8039.370816377321,11107.1,0.06934931506849315,0.0,0.9966327325387584
2019-07-01 00:30:00+00:00,-0.3009041475917612,8220.905785528068,11107.1,0.06934931506849315,0.0,0.9952279126535873
2019-07-01 00:30:00+00:00,-0.2785745751670113,8406.539949227401,11107.1,0.06934931506849315,0.0,0.9943865937992221
2019-07-01 00:30:00+00:00,-0.2562450027422613,8596.36587033539,11107.1,0.06934931506849315,0.0,0.9940421282344928
2019-07-01 00:30:00+00:00,-0.23391543031751133,8790.478201850294,11107.1,0.06934931506849315,0.0,0.9941374002132718
2019-07-01 00:30:00+00:00,-0.2115858578927614,8988.973734105426,11107.1,0.06934931506849315,0.0,0.9946231987623584
2019-07-01 00:30:00+00:00,-0.18925628546801143,9191.951443031785,11107.1,0.06934931506849315,0.0,0.9954569116233901
2019-07-01 00:30:00+00:00,-0.16692671304326145,9399.51253951046,11107.1,0.06934931506849315,0.0,0.9966014689519974
2019-07-01 00:30:00+00:00,-0.14459714061851148,9611.760519839472,11107.1,0.06934931506849315,0.0,0.9980244828993572
2019-07-01 00:30:00+00:00,-0.1222675681937615,9828.801217340188,11107.1,0.06934931506849315,0.0,0.9996975420526127
2019-07-01 00:30:00+00:00,-0.09993799576901152,10050.742855129036,11107.1,0.06934931506849315,0.0,1.0015956292236776
2019-07-01 00:30:00+00:00,-0.07760842334426166,10277.696100080873,11107.1,0.06934931506849315,0.0,1.0036966381836259
2019-07-01 00:30:00+00:00,-0.05527885091951168,10509.77411801085,11107.1,0.06934931506849315,0.0,1.0059809702973135
2019-07-01 00:30:00+00:00,-0.0329492784947617,10747.092630102337,11107.1,0.06934931506849315,0.0,1.0084311960849153
2019-07-01 00:30:00+00:00,-0.010619706070011725,10989.769970609066,11107.1,0.06934931506849315,0.0,1.0110317698567273
2019-07-01 00:30:00+00:00,0.011709866354738252,11237.927145860165,11107.1,0.06934931506849315,0.0,1.0137687879754356
2019-07-01 00:30:00+00:00,0.03403943877948823,11491.687894597633,11107.1,0.06934931506849315,0.0,1.0166297831720132
2019-07-01 00:30:00+00:00,0.056369011204238206,11751.178749676246,11107.1,0.06934931506849315,0.0,1.0196035488064388
2019-07-01 00:30:00+00:00,0.07869858362898818,12016.529101156695,11107.1,0.06934931506849315,0.0,1.0226799881183835
2019-07-01 00:30:00+00:00,0.10102815605373816,12287.871260823427,11107.1,0.06934931506849315,0.0,1.0258499844276714
2019-07-01 00:30:00+00:00,0.12335772847848803,12565.340528159337,11107.1,0.06934931506849315,0.0,1.0291052889733194
2019-07-01 00:30:00+00:00,0.145687300903238,12849.075257810222,11107.1,0.06934931506849315,0.0,1.0324384236643556
2019-07-01 00:30:00+00:00,0.16801687332798798,13139.216928572623,11107.1,0.06934931506849315,0.0,1.0358425964865958
2019-07-01 00:30:00+00:00,0.19034644575273796,13435.910213939478,11107.1,0.06934931506849315,0.0,1.0393116276908283
2019-07-01 00:30:00+00:00,0.21267601817748794,13739.30305423874,11107.1,0.06934931506849315,0.0,1.0428398851983864
2019-07-01 00:30:00+00:00,0.2350055906022379,14049.546730400938,11107.1,0.06934931506849315,0.0,1.0464222279137538
2019-07-01 00:30:00+00:00,0.2573351630269879,14366.795939392468,11107.1,0.06934931506849315,0.0,1.0500539558421993
2019-07-01 00:30:00+00:00,0.27966473545173776,14691.208871352226,11107.1,0.06934931506849315,0.0,1.053730766082461
2019-07-01 00:30:00+00:00,0.30199430787648784,15022.947288470035,11107.1,0.06934931506849315,0.0,1.0574487139064708
2019-07-01 00:30:00+00:00,0.3243238803012377,15362.176605646202,11107.1,0.06934931506849315,0.0,1.0612041782567683
2019-07-01 00:30:00+00:00,0.3466534527259878,15709.065972972461,11107.1,0.06934931506849315,0.0,1.0649938310905502
2019-07-01 00:30:00+00:00,0.36898302515073766,16063.788360075341,11107.1,0.06934931506849315,0.0,1.0688146100822016
2019-07-01 00:30:00+00:00,0.39131259757548753,16426.520642364125,11107.1,0.06934931506849315,0.0,1.07266369426538
2019-07-01 00:30:00+00:00,0.4136421700002376,16797.44368922632,11107.1,0.06934931506849315,0.0,1.076538482254432
2019-07-01 00:30:00+00:00,0.4359717424249875,17176.742454214644,11107.1,0.06934931506849315,0.0,1.0804365727341447
2019-07-01 00:30:00+00:00,0.4583013148497376,17564.60606727053,11107.1,0.06934931506849315,0.0,1.0843557469490925
2019-07-01 00:30:00+00:00,0.48063088727448744,17961.227929030083,11107.1,0.06934931506849315,0.0,1.0882939529593385
2019-07-01 00:30:00+00:00,0.5029604596992375,18366.805807259527,11107.1,0.06934931506849315,0.0,1.0922492914597972
2019-07-01 00:30:00+00:00,0.5252900321239874,18781.541935468256,11107.1,0.06934931506849315,0.0,1.0962200029866844
2019-07-01 00:30:00+00:00,0.5476196045487373,19205.643113748654,11107.1,0.06934931506849315,0.0,1.1002044563566866
2019-07-01 00:30:00+00:00,0.5699491769734873,19639.32081189291,11107.1,0.06934931506849315,0.0,1.1042011382039045
2019-07-01 00:30:00+00:00,0.5922787493982372,20082.79127483831,11107.1,0.06934931506849315,0.0,1.1082086434960383
2019-07-01 00:30:00+00:00,0.6146083218229873,20536.275630493583,11107.1,0.06934931506849315,0.0,1.1122256669257131
2019-07-01 00:30:00+00:00,0.6369378942477372,21000.0,11107.1,0.06934931506849315,0.0,1.116250995085177
2019-07-01 01:00:00+00:00,-0.7003042349082419,5500.0,11079.01,0.06929223744292237,0.0,1.2994538337164478
2019-07-01 01:00:00+00:00,-0.6779746624834919,5624.1940884596515,11079.01,0.06929223744292237,0.0,1.2235829224309416
2019-07-01 01:00:00+00:00,-0.6556450900587419,5751.19257175718,11079.01,0.06929223744292237,0.0,1.16783225774916
2019-07-01 01:00:00+00:00,-0.633315517633992,5881.05877521269,11079.01,0.06929223744292237,0.0,1.125723503830522
2019-07-01 01:00:00+00:00,-0.6109859452092421,6013.857454079085,11079.01,0.06929223744292237,0.0,1.0932231084521864
2019-07-01 01:00:00+00:00,-0.5886563727844921,6149.654825831019,11079.01,0.06929223744292237,0.0,1.0677195513181066
2019-07-01 01:00:00+00:00,-0.5663268003597421,6288.518603182943,11079.01,0.06929223744292237,0.0,1.0474579486561553
2019-07-01 01:00:00+00:00,-0.5439972279349922,6430.518027852737,11079.01,0.06929223744292237,0.0,1.0312192909816615
2019-07-01 01:00:00+00:00,-0.5216676555102422,6575.723905087741,11079.01,0.06929223744292237,0.0,1.0181319191287217
2019-07-01 01:00:00+00:00,-0.4993380830854922,6724.208638970415,11079.01,0.06929223744292237,0.0,1.0075566585180384
2019-07-01 01:00:00+00:00,-0.47700851066074224,6876.046268521225,11079.01,0.06929223744292237,0.0,0.9990144296281614
2019-07-01 01:00:00+00:00,-0.4546789382359923,7031.312504616749,11079.01,0.06929223744292237,0.0,0.9921392060837518
2019-07-01 01:00:00+00:00,-0.43234936581124234,7190.084767741444,11079.01,0.06929223744292237,0.0,0.9866465907562586
2019-07-01 01:00:00+00:00,-0.41001979338649236,7352.442226591857,11079.01,0.06929223744292237,0.0,0.9823123006637225
2019-07-01 01:00:00+00:00,-0.38769022096174244,7518.465837552553,11079.01,0.06929223744292237,0.0,0.9789571073914346
2019-07-01 01:00:00+00:00,-0.36536064853699246,7688.238385063439,11079.01,0.06929223744292237,0.0,0.9764360852328018
2019-07-01 01:00:00+00:00,-0.3430310761122425,7861.844522898613,11079.01,0.06929223744292237,0.0,0.9746307967743526
2019-07-01 01:00:00+00:00,-0.3207015036874925,8039.370816377322,11079.01,0.06929223744292237,0.0,0.973443521201324
2019-07-01 01:00:00+00:00,-0.29837193126274253,8220.905785528068,11079.01,0.06929223744292237,0.0,0.9727929286449443
2019-07-01 01:00:00+00:00,-0.2760423588379926,8406.539949227401,11079.01,0.06929223744292237,0.0,0.9726107949129681
2019-07-01 01:00:00+00:00,-0.25371278641324263,8596.36587033539,11079.01,0.06929223744292237,0.0,0.9728394759108582
2019-07-01 01:00:00+00:00,-0.23138321398849265,8790.478201850292,11079.01,0.06929223744292237,0.0,0.9734299443680422
2019-07-01 01:00:00+00:00,-0.20905364156374273,8988.973734105426,11079.01,0.06929223744292237,0.0,0.9743402479908919
2019-07-01 01:00:00+00:00,-0.18672406913899275,9191.951443031785,11079.01,0.06929223744292237,0.0,0.9755342871095588
2019-07-01 01:00:00+00:00,-0.16439449671424278,9399.51253951046,11079.01,0.06929223744292237,0.0,0.976980837127472
2019-07-01 01:00:00+00:00,-0.1420649242894928,9611.760519839472,11079.01,0.06929223744292237,0.0,0.9786527603989481
2019-07-01 01:00:00+00:00,-0.11973535186474282,9828.801217340188,11079.01,0.06929223744292237,0.0,0.9805263660328651
2019-07-01 01:00:00+00:00,-0.09740577943999285,10050.742855129038,11079.01,0.06929223744292237,0.0,0.9825808862012163
2019-07-01 01:00:00+00:00,-0.07507620701524298,10277.696100080875,11079.01,0.06929223744292237,0.0,0.9847980449381197
2019-07-01 01:00:00+00:00,-0.052746634590493,10509.77411801085,11079.01,0.06929223744292237,0.0,0.9871617009129344
2019-07-01 01:00:00+00:00,-0.030417062165743025,10747.09263010234,11079.01,0.06929223744292237,0.0,0.989657549781895
2019-07-01 01:00:00+00:00,-0.008087489740993048,10989.769970609066,11079.01,0.06929223744292237,0.0,0.9922728748394709
2019-07-01 01:00:00+00:00,0.01424208268375693,11237.927145860167,11079.01,0.06929223744292237,0.0,0.9949963370677829
2019-07-01 01:00:00+00:00,0.036571655108506906,11491.687894597633,11079.01,0.06929223744292237,0.0,0.9978177975099498
2019-07-01 01:00:00+00:00,0.058901227533256884,11751.178749676246,11079.01,0.06929223744292237,0.0,1.0007281663095176
2019-07-01 01:00:00+00:00,0.08123079995800686,12016.529101156695,11079.01,0.06929223744292237,0.0,1.003719273862388
2019-07-01 01:00:00+00:00,0.10356037238275684,12287.87126082343,11079.01,0.06929223744292237,0.0,1.0067837603957686
2019-07-01 01:00:00+00:00,0.1258899448075067,12565.340528159339,11079.01,0.06929223744292237,0.0,1.0099149809742292
2019-07-01 01:00:00+00:00,0.14821951723225668,12849.075257810224,11079.01,0.06929223744292237,0.0,1.0131069234788386
2019-07-01 01:00:00+00:00,0.17054908965700666,13139.216928572623,11079.01,0.06929223744292237,0.0,1.0163541375413008
2019-07-01 01:00:00+00:00,0.19287866208175664,13435.910213939478,11079.01,0.06929223744292237,0.0,1.0196516727662428
2019-07-01 01:00:00+00:00,0.2152082345065066,13739.30305423874,11079.01,0.06929223744292237,0.0,1.022995024858318
2019-07-01 01:00:00+00:00,0.2375378069312566,14049.546730400938,11079.01,0.06929223744292237,0.0,1.0263800885014092
2019-07-01 01:00:00+00:00,0.25986737935600657,14366.79593939247,11079.01,0.06929223744292237,0.0,1.0298031160252101
2019-07-01 01:00:00+00:00,0.28219695178075643,14691.208871352226,11079.01,0.06929223744292237,0.0,1.0332606810489486
2019-07-01 01:00:00+00:00,0.3045265242055065,15022.947288470034,11079.01,0.06929223744292237,0.0,1.036749646418875
2019-07-01 01:00:00+00:00,0.3268560966302564,15362.176605646204,11079.01,0.06929223744292237,0.0,1.040267135861388
2019-07-01 01:00:00+00:00,0.3491856690550065,15709.065972972461,11079.01,0.06929223744292237,0.0,1.0438105088607545
2019-07-01 01:00:00+00:00,0.37151524147975634,16063.788360075341,11079.01,0.06929223744292237,0.0,1.047377338343236
2019-07-01 01:00:00+00:00,0.3938448139045062,16426.520642364125,11079.01,0.06929223744292237,0.0,1.0509653908100893
2019-07-01 01:00:00+00:00,0.4161743863292563,16797.44368922632,11079.01,0.06929223744292237,0.0,1.05457260861301
2019-07-01 01:00:00+00:00,0.43850395875400616,17176.742454214644,11079.01,0.06929223744292237,0.0,1.0581970941087562
2019-07-01 01:00:00+00:00,0.46083353117875625,17564.606067270535,11079.01,0.06929223744292237,0.0,1.0618370954656127
2019-07-01 01:00:00+00:00,0.4831631036035061,17961.227929030083,11079.01,0.06929223744292237,0.0,1.065490993925521
2019-07-01 01:00:00+00:00,0.5054926760282562,18366.805807259527,11079.01,0.06929223744292237,0.0,1.069157292351703
2019-07-01 01:00:00+00:00,0.5278222484530061,18781.541935468256,11079.01,0.06929223744292237,0.0,1.0728346049139375
2019-07-01 01:00:00+00:00,0.5501518208777559,19205.643113748654,11079.01,0.06929223744292237,0.0,1.0765216477826522
2019-07-01 01:00:00+00:00,0.572481393302506,19639.32081189291,11079.01,0.06929223744292237,0.0,1.0802172307195168
2019-07-01 01:00:00+00:00,0.5948109657272559,20082.79127483831,11079.01,0.06929223744292237,0.0,1.0839202494661304
2019-07-01 01:00:00+00:00,0.617140538152006,20536.275630493583,11079.01,0.06929223744292237,0.0,1.0876296788445172
2019-07-01 01:00:00+00:00,0.6394701105767558,21000.0,11079.01,0.06929223744292237,0.0,1.0913445664937367
2019-07-01 01:30:00+00:00,-0.6913847192461396,5500.0,10980.63,0.0692351598173516,0.0,1.302681386052095
2019-07-01 01:30:00+00:00,-0.6690551468213897,5624.1940884596515,10980.63,0.0692351598173516,0.0,1.221648177513615
2019-07-01 01:30:00+00:00,-0.6467255743966397,5751.19257175718,10980.63,0.0692351598173516,0.0,1.1635438904247957
2019-07-01 01:30:00+00:00,-0.6243960019718897,5881.058775212689,10980.63,0.0692351598173516,0.0,1.1205215972854385
2019-07-01 01:30:00+00:00,-0.6020664295471398,6013.857454079084,10980.63,0.0692351598173516,0.0,1.087858651439527
2019-07-01 01:30:00+00:00,-0.5797368571223899,6149.654825831019,10980.63,0.0692351598173516,0.0,1.062585313289771
2019-07-01 01:30:00+00:00,-0.5574072846976399,6288.518603182943,10980.63,0.0692351598173516,0.0,1.0427542846254878
2019-07-01 01:30:00+00:00,-0.5350777122728899,6430.518027852736,10980.63,0.0692351598173516,0.0,1.0270404539716191
2019-07-01 01:30:00+00:00,-0.5127481398481399,6575.723905087741,10980.63,0.0692351598173516,0.0,1.0145126672769766
2019-07-01 01:30:00+00:00,-0.49041856742338996,6724.208638970415,10980.63,0.0692351598173516,0.0,1.0044982322687708
2019-07-01 01:30:00+00:00,-0.46808899499864,6876.046268521224,10980.63,0.0692351598173516,0.0,0.9964994072841848
2019-07-01 01:30:00+00:00,-0.44575942257389006,7031.312504616748,10980.63,0.0692351598173516,0.0,0.9901401646499322
2019-07-01 01:30:00+00:00,-0.4234298501491401,7190.084767741444,10980.63,0.0692351598173516,0.0,0.9851312183293351
2019-07-01 01:30:00+00:00,-0.4011002777243901,7352.442226591857,10980.63,0.0692351598173516,0.0,0.9812464280609707
2019-07-01 01:30:00+00:00,-0.3787707052996402,7518.465837552552,10980.63,0.0692351598173516,0.0,0.9783064963714064
2019-07-01 01:30:00+00:00,-0.3564411328748902,7688.238385063438,10980.63,0.0692351598173516,0.0,0.976167462908567
2019-07-01 01:30:00+00:00,-0.33411156045014023,7861.844522898612,10980.63,0.0692351598173516,0.0,0.9747124285783615
2019-07-01 01:30:00+00:00,-0.31178198802539026,8039.370816377321,10980.63,0.0692351598173516,0.0,0.9738455001058447
2019-07-01 01:30:00+00:00,-0.2894524156006403,8220.905785528068,10980.63,0.0692351598173516,0.0,0.9734872902342931
2019-07-01 01:30:00+00:00,-0.26712284317589036,8406.539949227401,10980.63,0.0692351598173516,0.0,0.9735715266719914
2019-07-01 01:30:00+00:00,-0.24479327075114038,8596.36587033539,10980.63,0.0692351598173516,0.0,0.9740424637185909
2019-07-01 01:30:00+00:00,-0.2224636983263904,8790.478201850294,10980.63,0.0692351598173516,0.0,0.9748528833477133
2019-07-01 01:30:00+00:00,-0.20013412590164048,8988.973734105426,10980.63,0.0692351598173516,0.0,0.9759625348658012
2019-07-01 01:30:00+00:00,-0.1778045534768905,9191.951443031785,10980.63,0.0692351598173516,0.0,0.9773369048387457
2019-07-01 01:30:00+00:00,-0.15547498105214053,9399.51253951046,10980.63,0.0692351598173516,0.0,0.978946238502569
2019-07-01 01:30:00+00:00,-0.13314540862739055,9611.760519839472,10980.63,0.0692351598173516,0.0,0.9807647546452526
2019-07-01 01:30:00+00:00,-0.11081583620264057,9828.801217340186,10980.63,0.0692351598173516,0.0,0.9827700107547984
2019-07-01 01:30:00+00:00,-0.0884862637778906,10050.742855129038,10980.63,0.0692351598173516,0.0,0.9849423859160763
2019-07-01 01:30:00+00:00,-0.06615669135314073,10277.696100080873,10980.63,0.0692351598173516,0.0,0.9872646567411874
2019-07-01 01:30:00+00:00,-0.04382711892839075,10509.774118010848,10980.63,0.0692351598173516,0.0,0.9897216473758171
2019-07-01 01:30:00+00:00,-0.021497546503640774,10747.09263010234,10980.63,0.0692351598173516,0.0,0.9922999389147328
2019-07-01 01:30:00+00:00,0.0008320259211092029,10989.769970609066,10980.63,0.0692351598173516,0.0,0.9949876267881319
2019-07-01 01:30:00+00:00,0.02316159834585918,11237.927145860163,10980.63,0.0692351598173516,0.0,0.9977741171304229
2019-07-01 01:30:00+00:00,0.04549117077060916,11491.687894597633,10980.63,0.0692351598173516,0.0,1.0006499550181673
2019-07-01 01:30:00+00:00,0.06782074319535913,11751.178749676244,10980.63,0.0692351598173516,0.0,1.003606678909682
2019-07-01 01:30:00+00:00,0.09015031562010911,12016.529101156695,10980.63,0.0692351598173516,0.0,1.0066366967425024
2019-07-01 01:30:00+00:00,0.11247988804485909,12287.87126082343,10980.63,0.0692351598173516,0.0,1.0097331800236216
2019-07-01 01:30:00+00:00,0.13480946046960895,12565.340528159339,10980.63,0.0692351598173516,0.0,1.0128899729396068
2019-07-01 01:30:00+00:00,0.15713903289435893,12849.075257810224,10980.63,0.0692351598173516,0.0,1.0161015140620828
2019-07-01 01:30:00+00:00,0.1794686053191089,13139.216928572625,10980.63,0.0692351598173516,0.0,1.0193627686612479
2019-07-01 01:30:00+00:00,0.2017981777438589,13435.91021393948,10980.63,0.0692351598173516,0.0,1.0226691699905635
2019-07-01 01:30:00+00:00,0.22412775016860886,13739.30305423874,10980.63,0.0692351598173516,0.0,1.0260165681879327
2019-07-01 01:30:00+00:00,0.24645732259335884,14049.546730400936,10980.63,0.0692351598173516,0.0,1.029401185667742
2019-07-01 01:30:00+00:00,0.2687868950181088,14366.795939392468,10980.63,0.0692351598173516,0.0,1.0328195780639642
